HMDB_ID,NAME,SMILES,INCHIKEY,CHEMICAL_FORMULA,AVERAGE_MASS,MONO_MASS
HMDB0090660,CL(i-14:0/a-13:0/i-12:0/i-24:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,KIJNCXCCSSMSBW-CNXFOIRDSA-N,C72H140O17P2,1339.843,1338.956577044
HMDB0090661,CL(i-14:0/a-13:0/i-12:0/a-25:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,QHUXOTAYJFCBBW-CNCDLFKZSA-N,C73H142O17P2,1353.87,1352.972227108
HMDB0090662,CL(i-14:0/i-13:0/i-12:0/a-25:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC,CZNTWFXJBWBHNX-ADOBSLNNSA-N,C73H142O17P2,1353.87,1352.972227108
HMDB0090663,CL(i-14:0/i-13:0/i-13:0/i-12:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)C,GGBYBNGESAGVMJ-XSJPGQJYSA-N,C61H118O17P2,1185.546,1184.784426336
HMDB0090664,CL(i-14:0/i-13:0/a-13:0/i-12:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCC(C)C,PYVMBJMZSYSWPQ-KCPLHURXSA-N,C61H118O17P2,1185.546,1184.784426336
HMDB0090665,CL(i-14:0/a-13:0/a-13:0/i-12:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,OVLUAFHSAMCAHT-DSTTZAAKSA-N,C61H118O17P2,1185.546,1184.784426336
HMDB0090666,CL(i-14:0/a-13:0/i-13:0/i-12:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,LRVHUZBHENYKON-FXKNKFBKSA-N,C61H118O17P2,1185.546,1184.784426336
HMDB0090667,CL(i-14:0/a-13:0/i-13:0/a-13:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,XJEGWXGTLWOWAF-IZPDRRBISA-N,C62H120O17P2,1199.573,1198.8000764
HMDB0090668,CL(i-14:0/i-13:0/i-13:0/i-13:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,ABMFDNGPCRAMMC-FOCARYSPSA-N,C62H120O17P2,1199.573,1198.8000764
HMDB0090669,CL(i-14:0/i-13:0/a-13:0/i-13:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCC(C)C,DPUPYKJEGVYMRC-NOAVUSABSA-N,C62H120O17P2,1199.573,1198.8000764
HMDB0090670,CL(i-14:0/a-13:0/a-13:0/a-13:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCC(C)CC,PMZSOVMYFOAKFF-JLYKUUNOSA-N,C62H120O17P2,1199.573,1198.8000764
HMDB0090671,CL(i-14:0/i-13:0/a-13:0/a-13:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCC(C)CC,SMOFMNMCMJYOGI-IZPDRRBISA-N,C62H120O17P2,1199.573,1198.8000764
HMDB0090672,CL(i-14:0/a-13:0/a-13:0/i-13:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,GRDQACXWTIRUIH-ZEFBSPDHSA-N,C62H120O17P2,1199.573,1198.8000764
HMDB0090673,CL(i-14:0/a-13:0/i-13:0/i-13:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,NXYWCAVKAUTHHG-OMULYMMHSA-N,C62H120O17P2,1199.573,1198.8000764
HMDB0090674,CL(i-14:0/i-13:0/i-13:0/a-13:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,YRRRPBAWHQFMBE-NOAVUSABSA-N,C62H120O17P2,1199.573,1198.8000764
HMDB0090675,CL(i-14:0/i-13:0/i-13:0/i-14:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,VVLCOIVUERXVDL-VBGZHZNISA-N,C63H122O17P2,1213.6,1212.815726464
HMDB0090676,CL(i-14:0/i-13:0/a-13:0/i-14:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCC(C)C,AEMBBTNCXQWYJL-ZZKAMXMPSA-N,C63H122O17P2,1213.6,1212.815726464
HMDB0090677,CL(i-14:0/a-13:0/a-13:0/i-14:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,KGPWGARRQYSWEU-WUDHUGMUSA-N,C63H122O17P2,1213.6,1212.815726464
HMDB0090678,CL(i-14:0/a-13:0/i-13:0/i-14:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,PDULPOJXYKLDMQ-KHINYZCDSA-N,C63H122O17P2,1213.6,1212.815726464
HMDB0090679,CL(i-14:0/a-13:0/i-13:0/a-15:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)CC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,QLKMHKPTEOTNAK-STPLVTIASA-N,C64H124O17P2,1227.627,1226.831376529
HMDB0090680,CL(i-14:0/i-13:0/i-13:0/i-15:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,SSDCINRXQCNVAW-UPMPAGDASA-N,C64H124O17P2,1227.627,1226.831376529
HMDB0090681,CL(i-14:0/i-13:0/a-13:0/i-15:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,CQOVDGQMYOHGSI-QDBDBAFISA-N,C64H124O17P2,1227.627,1226.831376529
HMDB0090682,CL(i-14:0/a-13:0/a-13:0/a-15:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCC(C)CC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,FRWIRLMNJXTCPX-AHPVWDQFSA-N,C64H124O17P2,1227.627,1226.831376529
HMDB0090683,CL(i-14:0/i-13:0/a-13:0/a-15:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCC(C)CC,XBIQTOQXVSRGMN-GHQLOGTISA-N,C64H124O17P2,1227.627,1226.831376529
HMDB0090684,CL(i-14:0/a-13:0/a-13:0/i-15:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,SRUGGEMAPNGVHR-STPLVTIASA-N,C64H124O17P2,1227.627,1226.831376529
HMDB0090685,CL(i-14:0/a-13:0/i-13:0/i-15:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,LDQRDSFQZNACHB-QUCVKXQRSA-N,C64H124O17P2,1227.627,1226.831376529
HMDB0090686,CL(i-14:0/i-13:0/i-13:0/a-15:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)CC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,AZDHYLHOLKRASN-QUCVKXQRSA-N,C64H124O17P2,1227.627,1226.831376529
HMDB0090687,CL(i-14:0/i-13:0/i-13:0/i-16:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,ULBYORODNJVBCK-QBCHDFTKSA-N,C65H126O17P2,1241.654,1240.847026593
HMDB0090688,CL(i-14:0/i-13:0/a-13:0/i-16:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,OVXISSXAXFFGFG-KNSZLQBBSA-N,C65H126O17P2,1241.654,1240.847026593
HMDB0090689,CL(i-14:0/a-13:0/a-13:0/i-16:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,JLKRZDXEPAXRFU-XRMFVLILSA-N,C65H126O17P2,1241.654,1240.847026593
HMDB0090690,CL(i-14:0/a-13:0/i-13:0/i-16:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,WZGWAHOWVCODPI-BZUVKMRISA-N,C65H126O17P2,1241.654,1240.847026593
HMDB0090691,CL(i-14:0/a-13:0/i-13:0/a-17:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)CC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,GZPIPLIJSWASSA-ZQETVRIISA-N,C66H128O17P2,1255.681,1254.862676658
HMDB0090692,CL(i-14:0/i-13:0/i-13:0/i-17:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,FGFJANRFQRTVDV-DLAFNDBQSA-N,C66H128O17P2,1255.681,1254.862676658
HMDB0090693,CL(i-14:0/i-13:0/a-13:0/i-17:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCC(C)C,LCCAVNPQLSQFJL-PWWXFYBZSA-N,C66H128O17P2,1255.681,1254.862676658
HMDB0090694,CL(i-14:0/a-13:0/a-13:0/a-17:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCC(C)CC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,WJHMAFFESUQFFS-SJIZFNHQSA-N,C66H128O17P2,1255.681,1254.862676658
HMDB0090695,CL(i-14:0/i-13:0/a-13:0/a-17:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCC(C)CC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,RUXTWFHAKMAPQK-LSTYNGGHSA-N,C66H128O17P2,1255.681,1254.862676658
HMDB0090696,CL(i-14:0/a-13:0/a-13:0/i-17:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,MSWMIKHPRLKHCY-ZQETVRIISA-N,C66H128O17P2,1255.681,1254.862676658
HMDB0090697,CL(i-14:0/a-13:0/i-13:0/i-17:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,TZJHHARAXAUEQE-IVKGCWJXSA-N,C66H128O17P2,1255.681,1254.862676658
HMDB0090698,CL(i-14:0/i-13:0/i-13:0/a-17:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)CC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,BMURBMVVWBBZSQ-IVKGCWJXSA-N,C66H128O17P2,1255.681,1254.862676658
HMDB0090699,"CL(i-14:0/i-13:0/i-13:0/18:2(9Z,11Z))",[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCC\C=C/C=C\CCCCCC,NBBZMBBCGTXQPP-WEBMEVLGSA-N,C67H126O17P2,1265.676,1264.847026593
HMDB0090700,"CL(i-14:0/a-13:0/i-13:0/18:2(9Z,11Z))[rac]",[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCC\C=C/C=C\CCCCCC,CIVZGPCBRLFKPH-QWGSRJEWSA-N,C67H126O17P2,1265.676,1264.847026593
HMDB0090701,CL(i-14:0/i-13:0/i-13:0/i-18:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,PBZSYCTWJFQXRY-PCIYNCTBSA-N,C67H130O17P2,1269.708,1268.878326722
HMDB0090702,CL(i-14:0/i-13:0/a-13:0/i-18:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCC(C)C,SXJWURDWFHQCOL-HHJPNZKQSA-N,C67H130O17P2,1269.708,1268.878326722
HMDB0090703,"CL(i-14:0/i-13:0/a-13:0/18:2(9Z,11Z))[rac]",[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCC\C=C/C=C\CCCCCC,NTHMSVBIZLCOFN-XJPRJUHNSA-N,C67H126O17P2,1265.676,1264.847026593
HMDB0090704,"CL(i-14:0/a-13:0/a-13:0/18:2(9Z,11Z))[rac]",[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCC\C=C/C=C\CCCCCC,USMPHMLNOJZAMK-FXFHDLRGSA-N,C67H126O17P2,1265.676,1264.847026593
HMDB0090705,CL(i-14:0/a-13:0/a-13:0/i-18:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,BWEGFEBEGAAZGE-XIWPVXGTSA-N,C67H130O17P2,1269.708,1268.878326722
HMDB0090706,CL(i-14:0/a-13:0/i-13:0/i-18:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,LHFAAHABCDEVHU-DPVUWJHFSA-N,C67H130O17P2,1269.708,1268.878326722
HMDB0090707,CL(i-14:0/i-13:0/i-13:0/i-19:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,BKHPQITUMGIPTM-IIVRGTDNSA-N,C68H132O17P2,1283.735,1282.893976786
HMDB0090708,CL(i-14:0/i-13:0/a-13:0/i-19:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,TUAYGSWDQDLTGN-PBWVKRSGSA-N,C68H132O17P2,1283.735,1282.893976786
HMDB0090709,CL(i-14:0/a-13:0/a-13:0/i-19:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,MWPQIMGEIFBELP-UCBAECANSA-N,C68H132O17P2,1283.735,1282.893976786
HMDB0090710,CL(i-14:0/a-13:0/i-13:0/i-19:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,YDAIHOHPSFENMK-QFLSEQQCSA-N,C68H132O17P2,1283.735,1282.893976786
HMDB0090711,CL(i-14:0/i-13:0/i-13:0/i-20:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,YAKXSUBQZCQVKC-OYOCQJCHSA-N,C69H134O17P2,1297.762,1296.909626851
HMDB0090712,CL(i-14:0/i-13:0/a-13:0/i-20:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCC(C)C,RGGXHXNLFVAGED-PJJXRTPTSA-N,C69H134O17P2,1297.762,1296.909626851
HMDB0090713,CL(i-14:0/a-13:0/a-13:0/i-20:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,QWMZWQLJJFCUPZ-FNSGSSGLSA-N,C69H134O17P2,1297.762,1296.909626851
HMDB0090714,CL(i-14:0/a-13:0/i-13:0/i-20:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,HGZVIMUEHVFJDM-HSOQKSLCSA-N,C69H134O17P2,1297.762,1296.909626851
HMDB0090715,CL(i-14:0/a-13:0/i-13:0/a-21:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)CC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,OEIYSXXUKQYRIE-JWAQNRQTSA-N,C70H136O17P2,1311.789,1310.925276915
HMDB0090716,CL(i-14:0/i-13:0/i-13:0/i-21:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,DTXZURWPQIIMKP-GLFGWPNBSA-N,C70H136O17P2,1311.789,1310.925276915
HMDB0090717,CL(i-14:0/i-13:0/a-13:0/i-21:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,BQTWAIVCYQDXTE-ZTOXKGDWSA-N,C70H136O17P2,1311.789,1310.925276915
HMDB0090718,CL(i-14:0/a-13:0/a-13:0/a-21:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCC(C)CC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,CYOKKZFIWDQBGE-KPNNPPRESA-N,C70H136O17P2,1311.789,1310.925276915
HMDB0090719,CL(i-14:0/i-13:0/a-13:0/a-21:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCC(C)CC,OVTLQNCNIHVNMJ-RDNBTWMMSA-N,C70H136O17P2,1311.789,1310.925276915
HMDB0090720,CL(i-14:0/a-13:0/a-13:0/i-21:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,ALNZIPSPMZIXQR-JWAQNRQTSA-N,C70H136O17P2,1311.789,1310.925276915
HMDB0090721,CL(i-14:0/a-13:0/i-13:0/i-21:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,ZSFGPHAUSGYBCZ-DNPRRJKTSA-N,C70H136O17P2,1311.789,1310.925276915
