HMDB_ID,NAME,SMILES,INCHIKEY,CHEMICAL_FORMULA,AVERAGE_MASS,MONO_MASS
HMDB0008135,"PC(18:2(9Z,12Z)/18:0)",CCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,DZPKSVTWWIZUMS-FPUNCOTOSA-N,C44H84NO8P,786.1134,785.593455181
HMDB0008136,"PC(18:2(9Z,12Z)/18:1(11Z))",CCCCCC\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,YPAZQMWFRMHBBM-CLKMJQEKSA-N,C44H82NO8P,784.0975,783.577805117
HMDB0008137,"PC(18:2(9Z,12Z)/18:1(9Z))",CCCCCCCC\C=C/CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,RTAZWRZKFSTMOY-NMSVECGZSA-N,C44H82NO8P,784.0975,783.577805117
HMDB0008138,"PC(18:2(9Z,12Z)/18:2(9Z,12Z))",CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,FVXDQWZBHIXIEJ-LNDKUQBDSA-N,C44H80NO8P,782.0817,781.562155053
HMDB0008139,"PC(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))",CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,DCJXJVWGBOCAHZ-UZVREBQPSA-N,C46H82NO8P,808.1189,807.577805117
HMDB0008140,"PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))",CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC,ZYUVFKWRZDKQNL-YHOYFWGCSA-N,C44H78NO8P,780.0658,779.546504989
HMDB0008141,"PC(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))",CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC,HZGAVPNEGHQJID-UNBCHYIMSA-N,C44H78NO8P,780.0658,779.546504989
HMDB0008144,"PC(18:2(9Z,12Z)/20:1(11Z))",CCCCCCCC\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,OJHJKEBRZSDTTL-VHWCKNCUSA-N,C46H86NO8P,812.1507,811.609105245
HMDB0008145,"PC(18:2(9Z,12Z)/20:2(11Z,14Z))",CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,ORELBRKCYWQHTL-JEHIXBSSSA-N,C46H84NO8P,810.1348,809.593455181
HMDB0008146,"PC(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))",CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC,SMIXWIPQRZURJV-GMLOEBGYSA-N,C46H82NO8P,808.1189,807.577805117
HMDB0008147,"PC(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))",CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,ZZSZQATYGVHNLZ-PUMLCSCDSA-N,C46H80NO8P,806.1031,805.562155053
HMDB0008148,"PC(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z))",CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC,RUHBZJXWUDKAMZ-XXAGCNFXSA-N,C46H80NO8P,806.1031,805.562155053
HMDB0008157,"PC(18:2(9Z,12Z)/24:0)",CCCCCCCCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,INOAKRDQRDGXPN-WPYVRAPFSA-N,C50H96NO8P,870.2729,869.687355565
HMDB0008159,"PC(18:2(9Z,12Z)/P-16:0)",CCCCCCCCCCCCCC\C=C/OC(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,CQSFBGMPNOVJCB-QIDPJIOXSA-N,C42H80NO7P,742.0609,741.567240431
HMDB0008160,"PC(18:2(9Z,12Z)/P-18:0)",CCCCCCCCCCCCCCCC\C=C/OC(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,PUXCZIPCPIAUQI-MXZMOBGESA-N,C44H84NO7P,770.114,769.598540559
HMDB0008161,"PC(18:2(9Z,12Z)/P-18:1(11Z))",CCCCCC\C=C/CCCCCCCC\C=C/OC(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,ZBSQZEUBNKZCLS-JWWHMUFISA-N,C44H82NO7P,768.0981,767.582890495
HMDB0008162,"PC(18:2(9Z,12Z)/P-18:1(9Z))",CCCCCCCC\C=C/CCCCCC\C=C/OC(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,FEFYKLQDFZXIQW-ATJXVOTKSA-N,C44H82NO7P,768.0981,767.582890495
HMDB0008166,"PC(18:3(6Z,9Z,12Z)/16:0)",CCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,MXPOYZQNXGPEDV-REAAISNBSA-N,C42H78NO8P,756.0444,755.546504989
HMDB0008168,"PC(18:3(6Z,9Z,12Z)/18:0)",CCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,HOOCTPAZCNJQPX-OJKLBMRPSA-N,C44H82NO8P,784.0975,783.577805117
HMDB0008169,"PC(18:3(6Z,9Z,12Z)/18:1(11Z))",CCCCCC\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,FSIVQVROUQUYAU-ODKKILQESA-N,C44H80NO8P,782.0817,781.562155053
HMDB0008170,"PC(18:3(6Z,9Z,12Z)/18:1(9Z))",CCCCCCCC\C=C/CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,NKQPOVROGSWLTO-NVPMBMBWSA-N,C44H80NO8P,782.0817,781.562155053
HMDB0008171,"PC(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))",CCCCC\C=C/C\C=C/CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,HBJOLTVTFPGCMX-XXDURKHJSA-N,C44H78NO8P,780.0658,779.546504989
HMDB0008175,"PC(18:3(6Z,9Z,12Z)/20:0)",CCCCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,ZVIYLLGWTBXCIL-VNXCBJMSSA-N,C46H86NO8P,812.1507,811.609105245
HMDB0008176,"PC(18:3(6Z,9Z,12Z)/20:1(11Z))",CCCCCCCC\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,SVOGSAQWUMDSCM-OJCVPQOYSA-N,C46H84NO8P,810.1348,809.593455181
HMDB0008177,"PC(18:3(6Z,9Z,12Z)/20:2(11Z,14Z))",CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,JEEMMQUVRFTVSG-AZITXYQXSA-N,C46H82NO8P,808.1189,807.577805117
HMDB0008178,"PC(18:3(6Z,9Z,12Z)/20:3(5Z,8Z,11Z))",CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(=O)O[C@]([H])(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,ZHAKGAMMEBQJPE-VLILCDILSA-N,C46H80NO8P,806.1031,805.562155053
HMDB0008179,"PC(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))",CCCCC\C=C/C\C=C/C\C=C/CCCCCCC(=O)O[C@]([H])(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,AHOMSZWEDIDNLL-SVXFTSFPSA-N,C46H80NO8P,806.1031,805.562155053
HMDB0008191,PC(42:4),CCCCCCCC\C=C/CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,LQQRQYIGEYFSIG-UWESVXFQSA-N,C50H92NO8P,866.2411,865.656055437
HMDB0008192,"PC(18:3(6Z,9Z,12Z)/P-16:0)",CCCCCCCCCCCCCC\C=C/OC(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,XRJDZRCUSSFZDP-LHKYHRLFSA-N,C42H78NO7P,740.045,739.551590367
HMDB0008193,"PC(18:3(6Z,9Z,12Z)/P-18:0)",CCCCCCCCCCCCCCCC\C=C/OC(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,JDCBGIJVCHLVEY-QGDGKIETSA-N,C44H82NO7P,768.0981,767.582890495
HMDB0008194,"PC(18:3(6Z,9Z,12Z)/P-18:1(11Z))",CCCCCC\C=C/CCCCCCCC\C=C/OC(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,FSIYZOTWZBSNRL-HWGQMOSASA-N,C44H80NO7P,766.0823,765.567240431
HMDB0008195,"PC(18:3(6Z,9Z,12Z)/P-18:1(9Z))",CCCCCCCC\C=C/CCCCCC\C=C/OC(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,KNUHCOXKVDQBIW-UPRXZTSASA-N,C44H80NO7P,766.0823,765.567240431
HMDB0008199,"PC(18:3(9Z,12Z,15Z)/16:0)",CCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,RAPKGPDUGWBPHR-QWFQJEORSA-N,C42H78NO8P,756.0444,755.546504989
HMDB0008201,"PC(18:3(9Z,12Z,15Z)/18:0)",CCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,QAVRIJZWHPNXBW-BHLPDSGJSA-N,C44H82NO8P,784.0975,783.577805117
HMDB0008202,"PC(18:3(9Z,12Z,15Z)/18:1(11Z))",CCCCCC\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,AHEPKIJTHGCAOA-KEPRVZTLSA-N,C44H80NO8P,782.0817,781.562155053
HMDB0008203,"PC(18:3(9Z,12Z,15Z)/18:1(9Z))",CCCCCCCC\C=C/CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,LPDGUCIMNBNWEJ-BXZVQSHESA-N,C44H80NO8P,782.0817,781.562155053
HMDB0008204,"PC(18:3(9Z,12Z,15Z)/18:2(9Z,12Z))",CCCCC\C=C/C\C=C/CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,QFDYIDGUKXRPKH-VSLGLSMXSA-N,C44H78NO8P,780.0658,779.546504989
HMDB0008208,"PC(18:3(9Z,12Z,15Z)/20:0)",CCCCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,CFHMUBPSPSTZCR-LITWNLNFSA-N,C46H86NO8P,812.1507,811.609105245
HMDB0008209,"PC(18:3(9Z,12Z,15Z)/20:1(11Z))",CCCCCCCC\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,WAZYDHAWJWFGBD-LMJTUUMUSA-N,C46H84NO8P,810.1348,809.593455181
HMDB0008210,"PC(18:3(9Z,12Z,15Z)/20:2(11Z,14Z))",CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,WQYONUAQJUQROT-HTEBOPLQSA-N,C46H82NO8P,808.1189,807.577805117
HMDB0008211,"PC(18:3(9Z,12Z,15Z)/20:3(5Z,8Z,11Z))",CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,STOQKWQLRLMJRQ-MAGOUTJKSA-N,C46H80NO8P,806.1031,805.562155053
HMDB0008212,"PC(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))",CCCCC\C=C/C\C=C/C\C=C/CCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,WZLXKZRHVGVNTE-NYMMKBANSA-N,C46H80NO8P,806.1031,805.562155053
HMDB0008224,"PC(18:3(9Z,12Z,15Z)/24:1(15Z))",CCCCCCCC\C=C/CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,TWBJVLQZDLTKLG-XRNMTXJFSA-N,C50H92NO8P,866.2411,865.656055437
HMDB0008225,"PC(18:3(9Z,12Z,15Z)/P-16:0)",CCCCCCCCCCCCCC\C=C/OC(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,YPDGITFWYDXHDP-WYPAQUOOSA-N,C42H78NO7P,740.045,739.551590367
HMDB0008226,"PC(18:3(9Z,12Z,15Z)/P-18:0)",CCCCCCCCCCCCCCCC\C=C/OC(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,SVYSTFPSOJUEFY-FINMKEMFSA-N,C44H82NO7P,768.0981,767.582890495
HMDB0008227,"PC(18:3(9Z,12Z,15Z)/P-18:1(11Z))",CCCCCC\C=C/CCCCCCCC\C=C/OC(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,FLBWPWFVTIYWQD-ZXWSQSGJSA-N,C44H80NO7P,766.0823,765.567240431
HMDB0008228,"PC(18:3(9Z,12Z,15Z)/P-18:1(9Z))",CCCCCCCC\C=C/CCCCCC\C=C/OC(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,VKZKYJFORUZUEF-IEHHMJAHSA-N,C44H80NO7P,766.0823,765.567240431
HMDB0008234,"PC(18:4(6Z,9Z,12Z,15Z)/18:0)",CCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,MGPSPRHJNJDBJK-TXLPWOKVSA-N,C44H80NO8P,782.0817,781.562155053
HMDB0008235,"PC(18:4(6Z,9Z,12Z,15Z)/18:1(11Z))",CCCCCC\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,QOXYZMOODLXNGF-DEURNQBTSA-N,C44H78NO8P,780.0658,779.546504989
HMDB0008236,"PC(18:4(6Z,9Z,12Z,15Z)/18:1(9Z))",CCCCCCCC\C=C/CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,SQOJMBITSSDGAU-MAFUUHOFSA-N,C44H78NO8P,780.0658,779.546504989
HMDB0008241,"PC(18:4(6Z,9Z,12Z,15Z)/20:0)",CCCCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,HGTVFXGQQZVIJK-BCHSVXNCSA-N,C46H84NO8P,810.1348,809.593455181
HMDB0008242,"PC(18:4(6Z,9Z,12Z,15Z)/20:1(11Z))",CCCCCCCC\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,WJGXHQGSFRJRJR-JQMRBUEGSA-N,C46H82NO8P,808.1189,807.577805117
HMDB0008243,"PC(18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))",CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,RJBUKRKXNJFIDS-MXQFTRAWSA-N,C46H80NO8P,806.1031,805.562155053
HMDB0008256,"PC(18:4(6Z,9Z,12Z,15Z)/24:0)",CCCCCCCCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,BOJNWKCDIBUHSO-XHOIARRISA-N,C50H92NO8P,866.2411,865.656055437
HMDB0008259,"PC(18:4(6Z,9Z,12Z,15Z)/P-18:0)",CCCCCCCCCCCCCCCC\C=C/OC(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,FHDLSCQITSAFFT-GZVUYCLPSA-N,C44H80NO7P,766.0823,765.567240431
HMDB0008260,"PC(18:4(6Z,9Z,12Z,15Z)/P-18:1(11Z))",CCCCCC\C=C/CCCCCCCC\C=C/OC(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,JCIBOIAZHLGPOT-BEDVMKBTSA-N,C44H78NO7P,764.0664,763.551590367
HMDB0008261,"PC(18:4(6Z,9Z,12Z,15Z)/P-18:1(9Z))",CCCCCCCC\C=C/CCCCCC\C=C/OC(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,KRKGEBPORBUETM-JJJJCJMPSA-N,C44H78NO7P,764.0664,763.551590367
HMDB0008263,PC(20:0/14:1(9Z)),CCCCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCC,HUTFJQFEXOTHFG-LLVYEJTBSA-N,C42H82NO8P,760.0761,759.577805117
HMDB0008266,PC(20:0/16:1(9Z)),CCCCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCC,VIOCEOKULYHXNJ-HTDYWKJCSA-N,C44H86NO8P,788.1293,787.609105245
HMDB0008271,"PC(20:0/18:3(6Z,9Z,12Z))",CCCCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC,DLZPSAPMHALIOA-YNCVDBFYSA-N,C46H86NO8P,812.1507,811.609105245
HMDB0008272,"PC(20:0/18:3(9Z,12Z,15Z))",CCCCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC,ZDCCXTFOQDDLSE-LITWNLNFSA-N,C46H86NO8P,812.1507,811.609105245
HMDB0008273,"PC(20:0/18:4(6Z,9Z,12Z,15Z))",CCCCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC,UELRKDJVEHFVAI-QZOXBMLCSA-N,C46H84NO8P,810.1348,809.593455181
HMDB0008283,PC(20:0/22:1(13Z)),CCCCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC\C=C/CCCCCCCC,QXFAPNLFOQKMLO-RURDTVAGSA-N,C50H98NO8P,872.2888,871.703005629
HMDB0008284,"PC(20:0/22:2(13Z,16Z))",CCCCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC,BLJPXEWRRNWICS-NWFGWYPUSA-N,C50H96NO8P,870.2729,869.687355565
HMDB0008285,"PC(20:0/22:4(7Z,10Z,13Z,16Z))",CCCCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,DTROTNUOFDHYFZ-OCTIYZTESA-N,C50H92NO8P,866.2411,865.656055437
HMDB0008295,PC(20:1(11Z)/14:0),CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,WSBNPWBHAOQZJF-OIJJMQLXSA-N,C42H82NO8P,760.0761,759.577805117
HMDB0008296,PC(20:1(11Z)/14:1(9Z)),CCCCCCCC\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCC,FMLFVZOURBVUJL-LYJZGNKWSA-N,C42H80NO8P,758.0603,757.562155053
HMDB0008298,PC(20:1(11Z)/16:0),CCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,RLIWKVWRUOJIHW-NYJULOOZSA-N,C44H86NO8P,788.1293,787.609105245
HMDB0008299,PC(20:1(11Z)/16:1(9Z)),CCCCCCCC\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCC,NZMJAZKGUFCMTN-NPCYKUJHSA-N,C44H84NO8P,786.1134,785.593455181
HMDB0008303,"PC(20:1(11Z)/18:2(9Z,12Z))",CCCCCCCC\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,KJDCENXZHMAYTN-VHWCKNCUSA-N,C46H86NO8P,812.1507,811.609105245
HMDB0008304,"PC(20:1(11Z)/18:3(6Z,9Z,12Z))",CCCCCCCC\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC,FHOBLZOUZRDCHR-VSYNYFESSA-N,C46H84NO8P,810.1348,809.593455181
HMDB0008305,"PC(20:1(11Z)/18:3(9Z,12Z,15Z))",CCCCCCCC\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC,NOWQIXJSMOBJLS-LMJTUUMUSA-N,C46H84NO8P,810.1348,809.593455181
HMDB0008306,"PC(20:1(11Z)/18:4(6Z,9Z,12Z,15Z))",CCCCCCCC\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC,YDPVXGLBOPTMBY-SNMLGIRPSA-N,C46H82NO8P,808.1189,807.577805117
HMDB0008315,PC(20:1(11Z)/22:0),CCCCCCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,ZOBCQAOOEOICKA-ZPFYZEQDSA-N,C50H98NO8P,872.2888,871.703005629
HMDB0008316,PC(20:1(11Z)/22:1(13Z)),CCCCCCCC\C=C/CCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,MUFCWCXVLIXBJC-PIUCSNMVSA-N,C50H96NO8P,870.2729,869.687355565
HMDB0008324,PC(20:1(11Z)/P-16:0),CCCCCCCCCCCCCC\C=C/OC(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,ADZUZWOTJKDMEP-DJRFHFPXSA-N,C44H86NO7P,772.1299,771.614190623
HMDB0008328,"PC(20:2(11Z,14Z)/14:0)",CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,JFWZYNWHJJSDAY-YBLKGUNISA-N,C42H80NO8P,758.0603,757.562155053
HMDB0008329,"PC(20:2(11Z,14Z)/14:1(9Z))",CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCC,MYWHURBVYAKZKD-FRPVHTQQSA-N,C42H78NO8P,756.0444,755.546504989
HMDB0008331,"PC(20:2(11Z,14Z)/16:0)",CCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,JCABAGPMEUGRDK-UXSLIEDSSA-N,C44H84NO8P,786.1134,785.593455181
HMDB0008332,"PC(20:2(11Z,14Z)/16:1(9Z))",CCCCCC\C=C/CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,VPDVXUMWNZFISL-ZAEMQJNLSA-N,C44H82NO8P,784.0975,783.577805117
